comment,cid,author,videoId,pageUrl,commentsCount,title
"Digital Currency, NO THANKS.",UgxXixzllqNEJuDnn794AaABAg,@jamescolvin5995,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Thanks Lena,UgxWPG96uU6ywdwVDVx4AaABAg,@proadlekopy,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Unicorn is a nothing burger,UgxFIlWM6Uf2SkLtS2d4AaABAg,@cryptocanuck1537,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
This is how the “mark of the beast” is enforced…,Ugybl7jI_S7E1BbeYZJ4AaABAg,@leslied.2173,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Jerome said it himself. They have been studying cbdc's for decades.,Ugyc6d9bFQDHgY41oc54AaABAg,@ankh305,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
we dont need those crook,Ugzh3poiyBvNa0ZAPLh4AaABAg,@gaetanlizotte1957,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"we will have to starts a new trock system beteen all of us, we dont need any bank, I work or your car, you make my new roof and we can bank housr and time between ourself, this is very possible to do",UgyTWCbm6YhCJ8t0kWF4AaABAg,@gaetanlizotte1957,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
I will not participate,UgyR96xxHz2geLd7I7B4AaABAg,@craigdavenport4965,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Conspiracy theorists like myself have known this is coming for the last 2 decades sonce 2001, we tried to worn people but were ridiculed, well now everyone sees it but its too late, oh well 🤷.",Ugy49Ftn9pdJmGcTekF4AaABAg,@Corey_Rowe,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"And corporations are taking to Unicoin in droves - maybe they want central control over every citizen of the world, including themselves (or did they forget it effects them too)?
Klaus and his cohorts must be chortling all the way to their nearest WEF social club....",UgxhjBoduaK_6RrzpYt4AaABAg,@geoffsimns8424,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"UNI is not what it seems, this is at best misinformation.  The IMF did not create this.  This is a huge nothing burger.",Ugxdu_uk9JGFctuev0t4AaABAg,@kenk9341,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Thanks for covering this Lena, I hadn't heard of this until now and I'm always tuning into the info on cbdcs",UgwP74DyCEyL-vwVj8R4AaABAg,@j.r.mocksly5996,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
This will lead to the beast system to buy and sell during the second half of the 7 year tribulation period mentioned in Revelation in the Bible.,UgyRwPR7gbpCaJ5PIt94AaABAg,@DavidSingerSongwtr,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
CBDC is the introduction to SLAVERY.,UgydpBKvanhNVnCC7bd4AaABAg,@Topaz2022,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
It's long past time to eradicate the complcit around the globe in unison free from exception or diversion!,UgxPjUbQ4cc4gjGygzJ4AaABAg,@spectrumofreality,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Isn't it ironic how our government has been recommending it's citizens to save for our own retirement. You know pensions, 401K's etc. and then because of their greed, lawlessness and thievery, they have destroyed our economy and now will take everything that belongs to us for their own use.",UgwXu7o5ZVloLoStAVJ4AaABAg,@anonymouspost9144,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Thank-you, very thorough and detailed report. Scary!!!",UgzLeNY_jGh1JKMCrBh4AaABAg,@Josephine-sm2db,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"With the coronation of charlie you're about to see a whole lot of changes you don't agree with! Gold and silver?! You better invest in eggs, flour, rice, beans and water!",Ugz45xD9GRDKKB3SSg94AaABAg,@Basha1WB,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Yeah but not using the name cbdc for it⚠️,Ugyt73ll5ICiZjSkHzl4AaABAg,@SmilaZ,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
If my money is going to expire then the streets just earned another one. I'll sleep right outside of the capital building.,UgztFCFK0vEgTpe_kyR4AaABAg,@roberthall29,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
That is total control! Terrified,UgxdTAt6m6ZaLsg7IUB4AaABAg,@kindalee6859,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
No to the communist currency,UgwbSxvF88aE40lvwS14AaABAg,@joshuajackson6342,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"This first step will have no effect on everyday people or retail banking. The WB and IMF plus BIS move large sums of money between countries pre CBDC a slow process & this will speed it up to almost instant. Too many retail banking clients have ditched using cash with up to 80% of all transactions by card. This change in retail banking behaviour will definitely result in retail banks closing branches and then it is a small step to introducing a retail CBDC. This is the danger we all should fear and that will beset all of us if people don't stop using plastic bank cards instead of cash, bank tellers instead of  ATM's. The power is in the hands of the people. You decide our future.",UgxDz_CAvghmWxD78lh4AaABAg,@darkomilic9734,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
YAY!   XRP Army Strong!,Ugw9zBqaZXh07K62QyB4AaABAg,@danielcooper5698,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Thanks Lena….well done,UgyrVFrdO_0WHOSb4mx4AaABAg,@dcooper004,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Nice globe symbolism on your shelf?,Ugzx3CoHyQlj2GebcTx4AaABAg,@beenawake2575,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
We are fucked,Ugw32OMqYAxqgB80KDB4AaABAg,@SomeGuy-ws5zj,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"When the world is experiencing severe economic pain from stagflation or a recession arising mainly from interest rate hikes and are at the weakest point especially the hyper-finacialized least developed or developing economies, majority of which have decided to remain neutral in this war of quest for global hegemony between US, its western allies and Russia, China /BRICS nations, having relied on cheap credit for decades and forced to undergo dollarisation due to their currencies becoming worthless from hyperinflation or become dependent on China, Russia, BRICS nations economically and militarily through projects such as Belt & Road, or being forced to trade in the Chinese yuan or BRICS currencies which are supported by the New Development Bank or are weaponised by western sanctions, the US dollar or subject to lack of assistance from IMF/World Bank, at that point those ‘neutral’ countries could be forced to side either with the US & it’s western allies or with China, Russia, BRICS nations resulting in a global military war or proxy war via the ‘neutral’ nations as well as civil wars erupting within nations between the left and right, the good and evil, or the God fearing and godless. The ‘neutral’ nations are likely to be most impacted in terms of cost of lives, economic, social and environmental costs. A global monetary reset would be enforced administered through a centralised digital currency CBDC that could be based on multiple currencies namely the US dollar, and currencies of other western nations and BRICS nations including the Chinese yuan, with the intent of tailoring policies as desired or enforcing authoritarian rule over nations in the ruling powers’ respective sphere of influence as well as over populations within their own countries and striping them off their freedom.
The CBDC could be initially backed by gold which has been regarded as real money throughout centuries, in order to gain the trust of people but eventually unpegged from gold to allow easier manipulation of economies and populations. Gold could be weaponised by the ruling powers or removed from circulation by central banks and governments to prevent competition with a manipulative CBDC. The biggest holders of gold are likely to have the greatest influence over world populations, policy decisions and access and control of the world’s natural resources. According to the Gold Council they are the US holding around 8000 tonnes gold followed by some G7 countries and then China, Russia and India who together hold more than 5000 tonnes of gold.
The fact that major military wars tend to coincide with a global financial crash is evident from history such as the global ‘war on terror’ which started after the dot com bubble burst in 2001 and World War 2 which was preceded by the Great Depression.",Ugw4DtDHdplvwDezsc14AaABAg,@nailachou1174,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Unicorn,UgwKvUDgECr3fmdmp8N4AaABAg,@tommajor3832,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Not going to matter, the kings of the east are done with the dollar/west. As far as I am concerned I am done with the beast/system no matter the consequences.",UgyOIA0hVCb3N7MRWvp4AaABAg,@jdw-616,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"And by driving up the USD's value, to
the point of CBDC introduction.
All to maximize once again, the US leading stratas ability to once again, let all others, inkluding the US populations, to be forced to ""over pay"" these lazy schmucks ""luxury consumption""!!!
Also in the future, when they have plundered the dollars, and the dollar system, far beneath the bones.",UgzC6_q14j6Q-lVZPUJ4AaABAg,@pernilsson9749,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Alot of People Have never heard of World Bank and IMF when a Country is the World Currency .Loans by every country by World Bank and IMF .252 Trillion  right now.And to be honest America and The Globe .Reset ,But you will wn nothing But do you pay taxes and water .That's free till you pour a cup.Fed Now starts July.Reset.",UgwKG8b78J5sFjP0bMB4AaABAg,@washo_1,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"This is truly a precursor to REV 13 😇😇😇  
The writing is on the wall, & some of us have been watching this closely over the Decades!",UgwvgKauuI2uySjDNkF4AaABAg,@menemenetekel9997,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
The people will not stand for it the elite of this world are coming to their final end and they know it because God is still in control and these people will be defeated utterly utterly!!,UgyqXIrvX9ibh5eGGFt4AaABAg,@timothy961,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
..will you admit egg on your face when you are wrong?,UgwvgKauuI2uySjDNkF4AaABAg.9pORX9zaigX9pm4FvPiQm7,@guyinthesky6696,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Spot on right. We could stand and fight as much as we want but this js the instrument of control that cements their plans. Control the food, control the money, control the people.😮",UgwvgKauuI2uySjDNkF4AaABAg.9pORX9zaigX9pgPWBELnzi,@thegeoff9187,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"So, put a time limit on how long it holds its value (keeping the Velocity of Money (circulation) going to keep their corrupt fiat currency/ crooked Fractional Reserve system going), then, you might NEVER save for any retirement, forced to work till you drop! It's possible.",UgzU8bwGy4P2xOjIvZx4AaABAg,@EnlitendPatriot,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"as a parent, I have a card my minor kids use called Greenlight. I control what they use it for and what they can buy with it to an extent. I can turn it off and on at will. 
CDBC is Greenlight for adults.",UgytMKh7ZudhOJY8Q0V4AaABAg,@mastring1966,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
I will not comply!,UgyGL9IK6s-jaYI9xbF4AaABAg,@TacoTruck17,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Whoopsy! When the inevitable comes barreling down, side-step and hitch a ride, cleverly? 🤪",Ugw8HEHqVwvVsGCd2XR4AaABAg,@raymondli4078,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"cutting edge, informative, as usual.  thank you.  Dave, Cokato, Minnesota",UgzVTsBcDjcTRYGAU_94AaABAg,@johhnypop34,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Great content ahead of the curve thanks,UgwTmbCpqD9o6uNX1ft4AaABAg,@utilitybuiss,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Black mirror is a nice show.,UgwAK17IlZs2035MtmZ4AaABAg,@ShivanshuShekhar_,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Significant life changing event that would make the CBDC seem like the solution..
Can anyone say Jesus rapture?",Ugy-iWwKSBAJEuKQ8VF4AaABAg,@aprilzollner3587,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Revelation 13:17
so that no one can buy or sell unless he has the mark, that is, the name of the beast or the number of its name.",Ugw_Z2KctPoWfTAWDxd4AaABAg,@br1juw,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Eventually, all will be required to receive a mark on his/her right hand or forehead, aka the 666, in order to buy and sell, Revelation 13:16-18.",UgyyHWD2_MGhAL9lqO94AaABAg,@aprilzollner3587,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
EXCELLENT REPORTING ON CBDC! THANK YOU FOR THE UPDATE AND INFO. GOD BLESS YOU.🙏,Ugw9SmJN_QJaXRiFunR4AaABAg,@isaackaiu3073,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Are there any protests in California..please give me any info..I wanna protest,Ugy8zHSr4pKrZR5urF94AaABAg,@tresahollandsworth1382,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
The world needs to begin alternate societies. That is our push back. It's whether or not there are enough people interested to be part of it that is the problem.,Ugz4coq-XgCFtj4yYa54AaABAg,@dayamitrasaraswati6276,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"There was nothing but praise for the new currency in the sixties, when they replaced the silver coinage. It has been a downhill slide since.",UgwQYesT1-ZNwXFREoB4AaABAg,@stephensteidley2747,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Im sure the banks found it inspiring. First they passed bail in where banks can legally take drpositors hard earned money whenever the banks are in trouble by making unwise decisions. Now, the banks will havevtotsl conttol of all money. This is pure evil and should be  rejected by everyone before its too late!",UgyCdOty6VhHn5eFCCh4AaABAg,@DavidBrown-mj9kt,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
They can't launch it to the moon. I don't want it and will not use it. We don't have to use it.,UgxICqk6o0Rv60dbzX14AaABAg,@faithenichols6947,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"To protect the integrity of the international banking system?  Is this going to prevent the US from excluding or sanctioning those institutions which not submit to the financial stranglehold employed unethically by the US, as well as the prevention of sheer theft of deposits of countries such as Russia by the US?",UgzFlblfop7lBJKhgKt4AaABAg,@currawong2011,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
